,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
14489,24.0,male,Bachelor,130797.0,5,MORTGAGE,9050.0,EDUCATION,5.42,0.07,2.0,678,Yes
7239,22.0,male,Bachelor,63582.0,0,MORTGAGE,9750.0,EDUCATION,13.06,0.15,3.0,629,Yes
36187,26.0,male,High School,82436.0,0,RENT,10000.0,EDUCATION,14.36,0.12,4.0,619,Yes
26657,27.0,male,Bachelor,49956.0,0,RENT,2000.0,DEBTCONSOLIDATION,15.27,0.04,7.0,645,Yes
42783,25.0,female,Bachelor,35641.0,0,RENT,3000.0,EDUCATION,18.1,0.08,2.0,638,No
37744,29.0,female,Bachelor,51565.0,6,RENT,1200.0,DEBTCONSOLIDATION,7.53,0.02,8.0,605,No
4544,22.0,female,Master,28822.0,0,RENT,4850.0,VENTURE,14.27,0.17,4.0,696,No
21949,28.0,female,Associate,135530.0,4,RENT,6000.0,HOMEIMPROVEMENT,12.69,0.04,10.0,681,No
17100,26.0,male,High School,62488.0,3,RENT,5000.0,PERSONAL,12.42,0.08,2.0,633,No
34816,21.0,female,Bachelor,79187.0,0,MORTGAGE,10000.0,EDUCATION,6.03,0.13,3.0,642,No
38765,33.0,female,Associate,25240.0,8,OWN,5000.0,VENTURE,11.62,0.2,9.0,666,Yes
13456,21.0,male,High School,51200.0,0,RENT,12500.0,EDUCATION,8.94,0.24,2.0,642,Yes
32201,40.0,female,High School,181064.0,17,MORTGAGE,12000.0,PERSONAL,10.37,0.07,15.0,661,Yes
4809,22.0,male,Master,42137.0,0,RENT,5000.0,VENTURE,11.01,0.12,4.0,658,Yes
10916,23.0,female,Bachelor,85021.0,0,MORTGAGE,10000.0,VENTURE,10.99,0.12,4.0,691,No
3636,23.0,male,Bachelor,32589.0,3,RENT,3800.0,DEBTCONSOLIDATION,7.9,0.12,4.0,670,No
23524,29.0,male,Associate,34457.0,6,RENT,8575.0,PERSONAL,19.42,0.25,8.0,660,No
23574,27.0,female,Bachelor,39061.0,5,RENT,9000.0,MEDICAL,11.48,0.23,8.0,688,No
15106,23.0,female,Bachelor,147297.0,1,MORTGAGE,16000.0,EDUCATION,13.49,0.11,2.0,671,No
38757,24.0,male,Master,93285.0,5,MORTGAGE,12000.0,DEBTCONSOLIDATION,8.34,0.13,4.0,668,Yes
9860,23.0,male,High School,78531.0,0,MORTGAGE,12000.0,PERSONAL,7.9,0.15,3.0,618,No
44927,29.0,male,Associate,36710.0,5,MORTGAGE,4000.0,MEDICAL,13.92,0.11,7.0,613,No
18384,27.0,female,Bachelor,84921.0,2,RENT,20000.0,MEDICAL,11.01,0.24,5.0,625,Yes
12763,26.0,male,High School,103117.0,8,MORTGAGE,4650.0,DEBTCONSOLIDATION,13.49,0.05,3.0,567,Yes
29189,37.0,male,High School,241099.0,14,MORTGAGE,25000.0,HOMEIMPROVEMENT,10.75,0.1,11.0,659,No
40943,32.0,male,High School,55969.0,3,RENT,7000.0,EDUCATION,8.05,0.13,7.0,637,Yes
404,24.0,female,High School,58262.0,1,RENT,24000.0,VENTURE,16.29,0.41,2.0,522,No
384,24.0,female,Bachelor,109050.0,5,RENT,24250.0,VENTURE,12.53,0.22,3.0,622,No
8702,22.0,female,High School,72621.0,2,MORTGAGE,10000.0,PERSONAL,8.9,0.14,4.0,664,No
40034,23.0,male,Bachelor,102819.0,1,MORTGAGE,7000.0,DEBTCONSOLIDATION,8.42,0.07,3.0,600,Yes
10344,26.0,male,High School,81363.0,4,MORTGAGE,10400.0,MEDICAL,8.9,0.13,4.0,624,Yes
18017,28.0,female,Master,241208.0,5,RENT,25000.0,VENTURE,15.33,0.1,7.0,653,Yes
20384,29.0,female,High School,50825.0,8,RENT,4500.0,EDUCATION,11.01,0.09,6.0,543,Yes
21168,34.0,male,Associate,97037.0,10,RENT,5000.0,VENTURE,11.01,0.05,9.0,641,Yes
6938,24.0,male,Master,108392.0,5,RENT,6000.0,MEDICAL,13.92,0.06,3.0,588,Yes
6970,22.0,male,Bachelor,127276.0,0,RENT,6000.0,EDUCATION,11.99,0.05,4.0,599,Yes
20309,31.0,male,Master,49067.0,11,MORTGAGE,14000.0,HOMEIMPROVEMENT,6.03,0.29,7.0,656,No
4158,25.0,male,Master,48699.0,3,MORTGAGE,3500.0,DEBTCONSOLIDATION,13.49,0.07,3.0,664,Yes
23833,28.0,male,Bachelor,73450.0,5,MORTGAGE,6500.0,HOMEIMPROVEMENT,5.79,0.09,6.0,655,No
8415,23.0,male,Bachelor,69849.0,0,MORTGAGE,1000.0,VENTURE,11.01,0.01,2.0,630,Yes
34961,25.0,female,Associate,82236.0,1,RENT,3000.0,PERSONAL,14.27,0.04,3.0,611,No
27712,33.0,female,Master,207498.0,11,MORTGAGE,16000.0,EDUCATION,9.63,0.08,8.0,573,No
1015,23.0,female,High School,76941.0,2,RENT,18000.0,EDUCATION,13.57,0.23,3.0,659,No
37892,22.0,female,Bachelor,41502.0,0,MORTGAGE,12000.0,VENTURE,10.74,0.29,4.0,697,No
29548,40.0,female,Master,43013.0,20,RENT,2400.0,EDUCATION,11.01,0.06,16.0,660,No
23793,27.0,male,Master,78965.0,9,OWN,12000.0,HOMEIMPROVEMENT,12.09,0.15,7.0,667,Yes
19255,27.0,female,Bachelor,29880.0,2,RENT,2500.0,MEDICAL,10.65,0.08,9.0,655,Yes
9,21.0,female,High School,12739.0,0,OWN,1600.0,VENTURE,14.74,0.13,3.0,640,No
10136,23.0,female,Bachelor,78868.0,0,MORTGAGE,4000.0,EDUCATION,7.75,0.05,2.0,658,No
4804,25.0,male,Bachelor,42112.0,2,RENT,5000.0,VENTURE,11.01,0.12,2.0,685,Yes
5713,25.0,female,Master,39371.0,2,RENT,5200.0,DEBTCONSOLIDATION,14.65,0.13,4.0,555,Yes
34349,27.0,male,High School,123495.0,1,MORTGAGE,15000.0,HOMEIMPROVEMENT,12.84,0.12,8.0,615,Yes
27532,27.0,male,Master,24432.0,9,OWN,8000.0,PERSONAL,8.9,0.33,8.0,720,No
17308,24.0,male,High School,124153.0,2,MORTGAGE,21000.0,DEBTCONSOLIDATION,13.49,0.17,3.0,558,Yes
31471,39.0,male,Associate,63537.0,17,RENT,14000.0,DEBTCONSOLIDATION,11.71,0.22,12.0,647,Yes
35547,32.0,female,High School,37077.0,9,RENT,4200.0,VENTURE,8.55,0.11,8.0,671,Yes
13216,23.0,female,Associate,252973.0,0,RENT,12000.0,EDUCATION,10.59,0.05,2.0,620,Yes
38088,25.0,female,Associate,151195.0,2,RENT,3000.0,EDUCATION,14.51,0.02,4.0,652,Yes
40080,23.0,female,High School,55005.0,0,RENT,10000.0,EDUCATION,10.99,0.18,3.0,658,No
38810,29.0,female,Master,72932.0,9,RENT,17000.0,PERSONAL,8.4,0.23,6.0,662,Yes
20159,32.0,male,Associate,42311.0,8,RENT,4000.0,VENTURE,13.48,0.09,9.0,654,Yes
4835,23.0,male,Associate,43004.0,2,RENT,5000.0,MEDICAL,14.72,0.12,3.0,698,Yes
37732,27.0,male,Master,68774.0,3,MORTGAGE,12000.0,EDUCATION,7.07,0.17,6.0,663,No
27355,31.0,male,Master,162762.0,10,MORTGAGE,15000.0,PERSONAL,10.75,0.09,6.0,631,No
33307,28.0,female,High School,110046.0,7,MORTGAGE,13467.0,EDUCATION,13.21,0.12,6.0,651,Yes
31921,37.0,male,Associate,1081139.0,15,MORTGAGE,25000.0,PERSONAL,12.87,0.02,13.0,625,Yes
40251,28.0,female,Bachelor,193112.0,5,MORTGAGE,25000.0,HOMEIMPROVEMENT,12.5,0.13,5.0,612,Yes
19129,30.0,male,Master,37416.0,8,MORTGAGE,5000.0,VENTURE,11.01,0.13,10.0,593,Yes
36487,27.0,male,Master,87403.0,5,MORTGAGE,4200.0,VENTURE,11.34,0.05,5.0,649,No
9337,24.0,female,Bachelor,78126.0,2,RENT,8000.0,HOMEIMPROVEMENT,7.9,0.1,2.0,634,No
29703,41.0,female,Associate,44430.0,18,MORTGAGE,2500.0,VENTURE,7.9,0.06,12.0,652,Yes
667,25.0,male,High School,65555.0,1,RENT,20000.0,PERSONAL,15.65,0.31,3.0,667,No
23959,35.0,male,High School,75678.0,6,MORTGAGE,13000.0,HOMEIMPROVEMENT,9.25,0.17,10.0,613,No
24933,35.0,male,Master,87467.0,11,MORTGAGE,20000.0,EDUCATION,16.7,0.23,9.0,657,No
21447,28.0,male,High School,58641.0,7,OWN,12000.0,HOMEIMPROVEMENT,14.54,0.2,10.0,602,No
11023,23.0,female,Master,73736.0,0,RENT,4200.0,PERSONAL,15.58,0.06,2.0,666,No
10975,26.0,female,Bachelor,77941.0,3,MORTGAGE,8000.0,DEBTCONSOLIDATION,12.17,0.1,4.0,690,No
34121,25.0,male,Associate,52704.0,0,RENT,10000.0,EDUCATION,8.01,0.19,3.0,640,Yes
13323,22.0,male,High School,56808.0,0,RENT,2800.0,DEBTCONSOLIDATION,10.37,0.05,3.0,656,No
7114,23.0,male,Associate,78665.0,1,RENT,7000.0,MEDICAL,11.86,0.09,3.0,605,No
24504,34.0,female,Bachelor,82177.0,13,MORTGAGE,15000.0,PERSONAL,13.85,0.18,5.0,703,No
41430,30.0,male,Master,99764.0,6,RENT,12000.0,DEBTCONSOLIDATION,8.02,0.12,7.0,612,No
19087,28.0,female,Bachelor,36732.0,3,OWN,7500.0,HOMEIMPROVEMENT,12.98,0.2,8.0,581,Yes
3330,24.0,male,Bachelor,48761.0,0,RENT,3600.0,MEDICAL,13.49,0.07,3.0,610,Yes
40821,28.0,male,Bachelor,78915.0,8,MORTGAGE,6019.0,VENTURE,7.38,0.08,10.0,669,No
42356,24.0,female,Associate,48148.0,4,RENT,3250.0,MEDICAL,9.3,0.07,3.0,543,No
38413,36.0,female,Associate,301021.0,16,MORTGAGE,20000.0,EDUCATION,7.88,0.07,17.0,593,Yes
17640,24.0,female,Master,108849.0,2,RENT,6000.0,DEBTCONSOLIDATION,13.92,0.06,3.0,710,Yes
6190,23.0,female,Bachelor,32431.0,0,RENT,6000.0,VENTURE,11.01,0.19,3.0,637,No
13843,26.0,female,Associate,116949.0,6,MORTGAGE,15000.0,PERSONAL,6.17,0.13,3.0,596,Yes
30354,36.0,male,High School,29778.0,14,RENT,6500.0,MEDICAL,7.29,0.22,13.0,576,Yes
25826,28.0,female,High School,80811.0,2,MORTGAGE,12000.0,MEDICAL,14.11,0.15,6.0,638,No
21732,30.0,male,Associate,61212.0,5,OWN,8000.0,VENTURE,5.79,0.13,8.0,582,Yes
11003,23.0,male,Bachelor,86146.0,0,MORTGAGE,9600.0,EDUCATION,7.51,0.11,4.0,666,No
27860,27.0,male,High School,384783.0,5,MORTGAGE,28000.0,DEBTCONSOLIDATION,7.9,0.07,9.0,623,Yes
27509,30.0,male,Associate,175247.0,7,MORTGAGE,25000.0,PERSONAL,11.83,0.14,5.0,568,Yes
20559,27.0,male,Bachelor,118630.0,1,RENT,10000.0,HOMEIMPROVEMENT,6.54,0.08,10.0,554,Yes
37678,27.0,female,Master,63792.0,4,MORTGAGE,11469.0,DEBTCONSOLIDATION,7.29,0.18,9.0,706,Yes
34620,22.0,male,Associate,169439.0,0,MORTGAGE,18000.0,HOMEIMPROVEMENT,7.9,0.11,5.0,621,Yes
22700,32.0,female,Master,62135.0,10,MORTGAGE,15000.0,MEDICAL,11.01,0.24,8.0,670,No
36395,29.0,female,Associate,109095.0,10,RENT,16163.0,EDUCATION,12.48,0.15,9.0,595,Yes
2105,24.0,male,Associate,37041.0,0,RENT,2400.0,MEDICAL,13.72,0.06,4.0,571,Yes
37797,27.0,male,Master,125374.0,2,MORTGAGE,18463.0,VENTURE,11.0,0.15,8.0,600,Yes
17312,23.0,male,High School,137014.0,1,MORTGAGE,12000.0,EDUCATION,7.66,0.09,3.0,630,No
33591,22.0,male,Associate,63425.0,0,RENT,12000.0,EDUCATION,13.58,0.19,3.0,672,No
23960,31.0,male,High School,37200.0,9,RENT,10000.0,HOMEIMPROVEMENT,8.94,0.27,10.0,689,No
28016,28.0,male,Bachelor,48919.0,7,RENT,12000.0,DEBTCONSOLIDATION,11.11,0.25,7.0,619,No
34299,24.0,female,Associate,54920.0,5,RENT,8000.0,EDUCATION,10.46,0.15,4.0,601,Yes
33982,22.0,male,Bachelor,42943.0,4,MORTGAGE,8000.0,EDUCATION,6.84,0.19,3.0,679,No
504,22.0,female,Bachelor,80358.0,0,RENT,22000.0,EDUCATION,11.01,0.27,2.0,635,No
14683,23.0,male,Bachelor,134101.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,8.0,0.07,3.0,581,Yes
42956,25.0,male,Master,37049.0,4,RENT,12000.0,DEBTCONSOLIDATION,5.98,0.32,4.0,699,No
39298,27.0,male,Associate,76531.0,2,MORTGAGE,14000.0,PERSONAL,11.62,0.18,3.0,597,Yes
42918,23.0,female,High School,60748.0,1,RENT,7584.0,MEDICAL,15.69,0.12,3.0,576,No
42344,25.0,male,High School,76016.0,4,RENT,20000.0,VENTURE,12.91,0.26,3.0,501,No
25470,27.0,male,Bachelor,50222.0,2,RENT,3000.0,MEDICAL,13.48,0.06,5.0,636,Yes
13116,23.0,male,High School,106443.0,0,MORTGAGE,6625.0,MEDICAL,11.22,0.06,3.0,567,Yes
30355,41.0,female,Master,35383.0,23,RENT,6500.0,MEDICAL,12.69,0.18,15.0,673,No
3709,22.0,female,Associate,46463.0,0,MORTGAGE,1950.0,MEDICAL,7.37,0.04,3.0,506,Yes
44558,29.0,female,Bachelor,39432.0,7,RENT,6809.0,HOMEIMPROVEMENT,15.22,0.17,10.0,616,No
21233,27.0,male,Bachelor,175296.0,6,RENT,5000.0,MEDICAL,12.69,0.03,7.0,640,Yes
4748,21.0,male,Associate,37091.0,1,RENT,5000.0,PERSONAL,14.96,0.13,2.0,633,No
20652,27.0,male,Master,35736.0,4,RENT,5000.0,PERSONAL,13.16,0.14,5.0,581,No
15485,26.0,female,Bachelor,80263.0,3,RENT,15000.0,PERSONAL,16.02,0.19,2.0,632,No
28710,34.0,male,Bachelor,41616.0,13,RENT,8000.0,DEBTCONSOLIDATION,17.49,0.19,5.0,643,No
28178,28.0,female,Master,104055.0,3,MORTGAGE,15600.0,VENTURE,5.99,0.15,7.0,676,No
25289,31.0,female,Bachelor,100299.0,7,OTHER,6000.0,DEBTCONSOLIDATION,12.09,0.06,9.0,671,No
26790,27.0,male,High School,50090.0,7,RENT,15000.0,MEDICAL,11.48,0.3,8.0,580,No
38069,28.0,male,Bachelor,332755.0,6,MORTGAGE,21710.0,VENTURE,12.29,0.07,5.0,678,Yes
6588,24.0,female,High School,60570.0,0,RENT,6000.0,EDUCATION,16.07,0.1,4.0,664,Yes
34578,25.0,male,Associate,49009.0,2,RENT,6200.0,EDUCATION,13.25,0.13,3.0,556,Yes
19870,27.0,male,High School,63554.0,8,RENT,11000.0,PERSONAL,11.34,0.17,9.0,576,Yes
23803,28.0,male,Bachelor,44408.0,6,RENT,9600.0,MEDICAL,14.61,0.22,10.0,714,No
35909,39.0,female,High School,43169.0,18,RENT,8000.0,EDUCATION,13.22,0.19,15.0,600,Yes
25731,30.0,female,Bachelor,39140.0,7,RENT,12250.0,MEDICAL,13.85,0.31,5.0,604,No
1324,24.0,female,Bachelor,83935.0,3,RENT,16000.0,DEBTCONSOLIDATION,11.89,0.19,4.0,602,No
37080,29.0,female,Master,180713.0,6,RENT,12000.0,HOMEIMPROVEMENT,6.92,0.07,9.0,715,Yes
40262,24.0,female,High School,79222.0,2,MORTGAGE,9000.0,MEDICAL,14.32,0.11,4.0,586,No
26256,32.0,male,Bachelor,76472.0,7,RENT,14000.0,EDUCATION,6.91,0.18,5.0,720,No
41459,23.0,male,Bachelor,51471.0,0,RENT,8500.0,EDUCATION,11.96,0.17,4.0,486,Yes
17749,23.0,male,High School,35425.0,3,RENT,2800.0,EDUCATION,10.38,0.08,2.0,634,No
26432,27.0,male,Master,92228.0,6,OWN,18000.0,MEDICAL,17.26,0.2,8.0,586,No
42348,23.0,female,Associate,40544.0,1,RENT,3393.0,HOMEIMPROVEMENT,8.3,0.08,3.0,667,No
13807,23.0,male,High School,40325.0,4,OWN,8000.0,VENTURE,7.29,0.2,3.0,453,Yes
28295,32.0,male,Associate,22734.0,6,OWN,4750.0,VENTURE,7.88,0.21,6.0,664,No
26962,27.0,male,Associate,145158.0,1,OWN,4800.0,MEDICAL,10.99,0.03,10.0,537,Yes
22556,31.0,female,Bachelor,67753.0,9,MORTGAGE,13000.0,MEDICAL,10.62,0.19,9.0,611,Yes
17924,31.0,female,Associate,310624.0,9,MORTGAGE,28000.0,PERSONAL,5.99,0.09,5.0,562,Yes
19065,29.0,male,Associate,38948.0,8,RENT,2100.0,PERSONAL,11.01,0.05,6.0,596,Yes
23322,27.0,male,High School,74888.0,0,MORTGAGE,6000.0,HOMEIMPROVEMENT,10.99,0.08,7.0,646,Yes
27569,32.0,female,Bachelor,91077.0,8,RENT,15000.0,HOMEIMPROVEMENT,8.88,0.16,9.0,605,No
39081,35.0,female,High School,66836.0,13,RENT,6000.0,PERSONAL,11.99,0.09,11.0,693,No
21677,27.0,male,High School,47863.0,5,RENT,6000.0,VENTURE,14.61,0.13,7.0,638,No
1542,23.0,male,Master,33889.0,3,MORTGAGE,9800.0,EDUCATION,7.29,0.29,4.0,624,Yes
44261,31.0,male,High School,14695.0,10,RENT,2100.0,MEDICAL,6.79,0.14,7.0,626,No
11516,25.0,female,Associate,78633.0,1,RENT,10000.0,HOMEIMPROVEMENT,7.88,0.13,4.0,624,No
7056,22.0,male,Bachelor,62072.0,0,MORTGAGE,15200.0,EDUCATION,10.99,0.24,4.0,510,Yes
35307,25.0,male,High School,41901.0,1,RENT,8238.0,DEBTCONSOLIDATION,11.98,0.2,4.0,568,Yes
17337,24.0,female,Bachelor,51556.0,0,OWN,8000.0,HOMEIMPROVEMENT,6.62,0.16,2.0,624,Yes
23625,27.0,male,Bachelor,78941.0,5,MORTGAGE,3000.0,MEDICAL,12.42,0.04,10.0,683,No
6731,22.0,male,Master,60990.0,0,MORTGAGE,5000.0,EDUCATION,7.51,0.08,2.0,641,Yes
37614,27.0,male,Doctorate,29134.0,3,RENT,4000.0,MEDICAL,9.23,0.14,5.0,696,No
6801,22.0,female,Associate,76495.0,0,RENT,6000.0,PERSONAL,11.49,0.08,2.0,583,Yes
24394,32.0,female,High School,60737.0,9,RENT,10000.0,DEBTCONSOLIDATION,9.25,0.16,8.0,643,Yes
37098,26.0,male,High School,35590.0,3,RENT,4000.0,EDUCATION,6.11,0.11,4.0,672,No
8924,22.0,female,Associate,72678.0,0,MORTGAGE,12000.0,PERSONAL,10.0,0.17,3.0,586,No
38102,28.0,female,Associate,170887.0,3,MORTGAGE,12807.0,PERSONAL,11.31,0.07,7.0,516,Yes
23714,27.0,male,High School,78775.0,1,MORTGAGE,15000.0,DEBTCONSOLIDATION,10.75,0.19,5.0,654,No
9348,25.0,male,High School,74458.0,0,MORTGAGE,5650.0,PERSONAL,7.66,0.08,4.0,573,Yes
37497,34.0,female,Bachelor,54125.0,10,RENT,12297.0,VENTURE,12.18,0.23,12.0,675,No
22925,30.0,female,High School,73229.0,11,MORTGAGE,2500.0,DEBTCONSOLIDATION,12.69,0.03,7.0,582,Yes
11174,24.0,female,Bachelor,87633.0,5,MORTGAGE,8000.0,VENTURE,7.88,0.09,4.0,655,No
21689,31.0,male,Bachelor,58556.0,10,RENT,6000.0,MEDICAL,6.03,0.1,6.0,685,Yes
21545,29.0,female,High School,38192.0,5,RENT,6000.0,MEDICAL,13.47,0.16,6.0,656,No
24244,35.0,male,Bachelor,38085.0,15,RENT,4200.0,EDUCATION,14.79,0.11,6.0,682,No
18540,31.0,female,High School,135311.0,12,RENT,18500.0,VENTURE,7.51,0.14,7.0,615,No
1062,23.0,male,Master,106067.0,1,RENT,18000.0,MEDICAL,7.51,0.17,3.0,677,No
27192,29.0,female,Master,151171.0,11,MORTGAGE,8500.0,HOMEIMPROVEMENT,13.47,0.06,5.0,618,No
1167,24.0,male,Associate,67065.0,2,RENT,16800.0,MEDICAL,11.01,0.25,4.0,661,No
40419,24.0,male,High School,91148.0,3,RENT,8000.0,MEDICAL,8.11,0.09,3.0,648,No
21972,35.0,male,Master,30867.0,13,RENT,6200.0,DEBTCONSOLIDATION,11.01,0.2,5.0,656,No
11130,24.0,male,Master,87324.0,2,MORTGAGE,6000.0,EDUCATION,16.77,0.07,3.0,675,No
31667,50.0,male,High School,145232.0,32,MORTGAGE,5575.0,HOMEIMPROVEMENT,15.2,0.04,13.0,730,Yes
23576,27.0,male,Bachelor,78447.0,6,MORTGAGE,24000.0,VENTURE,11.83,0.31,5.0,637,Yes
37259,24.0,male,Bachelor,193385.0,3,RENT,20000.0,PERSONAL,14.67,0.1,4.0,701,No
21364,29.0,female,High School,58049.0,2,MORTGAGE,3500.0,VENTURE,8.9,0.06,9.0,681,Yes
8335,23.0,male,Master,63662.0,3,RENT,7500.0,VENTURE,10.38,0.12,2.0,690,No
5486,26.0,male,Bachelor,73230.0,3,RENT,5000.0,PERSONAL,7.14,0.07,2.0,665,Yes
32307,54.0,male,High School,65135.0,34,RENT,29850.0,HOMEIMPROVEMENT,11.01,0.46,28.0,637,No
17101,24.0,female,High School,42756.0,1,RENT,1800.0,PERSONAL,7.14,0.04,3.0,662,Yes
35270,30.0,female,Associate,158840.0,9,MORTGAGE,7500.0,PERSONAL,10.67,0.05,7.0,670,Yes
4360,26.0,female,Associate,49090.0,4,MORTGAGE,10750.0,VENTURE,12.84,0.22,4.0,619,Yes
36939,25.0,male,Master,120834.0,3,RENT,15000.0,EDUCATION,7.12,0.12,3.0,678,Yes
24466,34.0,male,Bachelor,88234.0,10,MORTGAGE,11000.0,MEDICAL,12.21,0.12,8.0,634,Yes
44740,24.0,female,Associate,29772.0,2,RENT,3572.0,MEDICAL,9.19,0.12,4.0,597,No
16779,22.0,male,High School,29716.0,0,RENT,1000.0,PERSONAL,12.84,0.03,3.0,604,Yes
13923,23.0,male,Associate,104217.0,0,MORTGAGE,4800.0,DEBTCONSOLIDATION,16.0,0.05,3.0,646,No
39954,26.0,female,Master,61174.0,6,RENT,10000.0,PERSONAL,7.02,0.16,3.0,630,Yes
698,23.0,male,High School,71688.0,0,RENT,20000.0,DEBTCONSOLIDATION,10.83,0.28,2.0,584,No
728,22.0,male,High School,83759.0,1,RENT,20000.0,DEBTCONSOLIDATION,10.99,0.24,4.0,660,No
41555,25.0,female,Bachelor,80193.0,4,MORTGAGE,12046.0,VENTURE,5.87,0.15,4.0,523,Yes
14397,24.0,female,Bachelor,58558.0,0,RENT,14550.0,DEBTCONSOLIDATION,9.62,0.25,3.0,701,No
21352,27.0,male,Bachelor,173710.0,5,RENT,5500.0,HOMEIMPROVEMENT,19.13,0.03,5.0,621,No
2914,25.0,female,High School,101872.0,3,RENT,3000.0,DEBTCONSOLIDATION,5.79,0.03,3.0,608,Yes
43286,25.0,female,Bachelor,106608.0,0,RENT,9924.0,PERSONAL,14.83,0.09,3.0,680,No
5644,22.0,male,Bachelor,109014.0,0,RENT,5000.0,EDUCATION,14.96,0.05,4.0,655,No
20150,33.0,male,High School,39366.0,14,RENT,4000.0,DEBTCONSOLIDATION,8.32,0.1,7.0,628,Yes
36208,25.0,male,Bachelor,61109.0,5,RENT,8000.0,EDUCATION,16.7,0.13,3.0,641,Yes
32479,52.0,female,Associate,44152.0,27,RENT,11200.0,DEBTCONSOLIDATION,12.18,0.25,29.0,638,No
7357,25.0,female,Bachelor,57073.0,2,MORTGAGE,2000.0,PERSONAL,12.69,0.04,3.0,540,No
23190,28.0,male,Bachelor,19526.0,3,RENT,5000.0,HOMEIMPROVEMENT,10.37,0.26,9.0,576,No
34911,26.0,male,High School,76759.0,1,RENT,2984.0,DEBTCONSOLIDATION,13.28,0.04,3.0,577,Yes
5104,23.0,female,Associate,53395.0,1,OWN,15000.0,EDUCATION,11.01,0.28,3.0,574,Yes
37841,28.0,male,High School,30764.0,6,RENT,5000.0,EDUCATION,10.97,0.16,9.0,682,Yes
17955,29.0,female,Associate,277313.0,3,MORTGAGE,8500.0,MEDICAL,7.49,0.03,10.0,588,Yes
20463,27.0,female,High School,33790.0,4,RENT,4800.0,MEDICAL,7.14,0.14,10.0,605,Yes
17506,24.0,male,Bachelor,64478.0,1,MORTGAGE,10000.0,PERSONAL,14.91,0.16,2.0,572,Yes
35735,32.0,female,Master,54875.0,8,RENT,3000.0,MEDICAL,11.67,0.05,9.0,701,No
18888,32.0,female,High School,97389.0,9,RENT,1500.0,HOMEIMPROVEMENT,10.74,0.02,10.0,638,No
38756,24.0,male,Bachelor,60882.0,3,RENT,5000.0,EDUCATION,9.84,0.08,4.0,655,Yes
44425,25.0,male,High School,71842.0,2,OTHER,12000.0,MEDICAL,13.23,0.17,3.0,660,No
27384,27.0,female,Bachelor,164162.0,6,MORTGAGE,5000.0,PERSONAL,6.17,0.03,10.0,640,Yes
23548,31.0,female,High School,71929.0,10,RENT,8750.0,HOMEIMPROVEMENT,12.68,0.12,9.0,660,Yes
33496,30.0,female,Bachelor,41663.0,5,RENT,6000.0,EDUCATION,11.69,0.14,9.0,672,Yes
40355,28.0,female,Bachelor,116319.0,3,MORTGAGE,5000.0,VENTURE,11.23,0.04,7.0,571,Yes
7543,22.0,female,High School,65391.0,0,MORTGAGE,11700.0,MEDICAL,12.87,0.18,2.0,603,Yes
412,26.0,female,Master,72720.0,2,RENT,24000.0,PERSONAL,7.9,0.33,4.0,636,No
11338,23.0,female,Bachelor,89248.0,0,MORTGAGE,10000.0,VENTURE,6.92,0.11,4.0,640,Yes
26092,34.0,female,Master,116257.0,10,OWN,12000.0,VENTURE,11.99,0.1,6.0,665,Yes
38513,24.0,female,High School,162768.0,2,MORTGAGE,12254.0,VENTURE,12.73,0.08,2.0,646,Yes
24052,27.0,female,Bachelor,84720.0,5,OWN,15000.0,EDUCATION,16.45,0.18,5.0,662,No
17209,26.0,female,High School,92579.0,0,RENT,10000.0,VENTURE,10.71,0.11,3.0,667,No
3267,21.0,female,Associate,15557.0,0,RENT,3600.0,DEBTCONSOLIDATION,8.32,0.23,2.0,637,No
20358,34.0,female,Associate,48518.0,11,OWN,2000.0,EDUCATION,10.74,0.04,6.0,637,No
41576,30.0,male,High School,105616.0,8,MORTGAGE,15000.0,HOMEIMPROVEMENT,10.6,0.14,7.0,603,Yes
417,22.0,male,Master,75959.0,0,RENT,24000.0,EDUCATION,14.84,0.32,2.0,642,No
11261,26.0,male,Bachelor,65470.0,5,RENT,10000.0,EDUCATION,7.9,0.15,2.0,676,Yes
9817,23.0,female,Associate,43966.0,3,RENT,9000.0,EDUCATION,9.99,0.2,2.0,575,Yes
15305,26.0,male,High School,157233.0,5,MORTGAGE,8600.0,MEDICAL,5.99,0.05,3.0,579,Yes
23132,27.0,female,Associate,69507.0,3,RENT,8000.0,HOMEIMPROVEMENT,16.29,0.12,5.0,665,Yes
25351,32.0,female,Bachelor,34217.0,8,RENT,3000.0,MEDICAL,11.12,0.09,8.0,633,No
28761,30.0,male,Bachelor,65879.0,6,RENT,5000.0,HOMEIMPROVEMENT,15.13,0.08,7.0,582,No
27472,29.0,female,Bachelor,170578.0,6,MORTGAGE,8000.0,VENTURE,6.99,0.05,9.0,595,No
27350,32.0,male,Bachelor,163131.0,11,MORTGAGE,10000.0,PERSONAL,10.99,0.06,6.0,654,Yes
34850,25.0,female,Associate,144853.0,0,MORTGAGE,10000.0,MEDICAL,6.65,0.07,2.0,578,Yes
27122,29.0,male,High School,149415.0,7,MORTGAGE,8100.0,MEDICAL,7.51,0.05,7.0,543,No
