,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
10003,31.0,male,Master,43186.0,8,RENT,6000.0,MEDICAL,14.84,0.14,8.0,639,No
10004,27.0,male,Associate,42836.0,5,RENT,12000.0,EDUCATION,7.29,0.28,6.0,660,No
10005,34.0,male,Bachelor,49138.0,9,RENT,15000.0,DEBTCONSOLIDATION,14.38,0.31,6.0,640,No
10006,26.0,male,Bachelor,22670.0,2,RENT,8500.0,DEBTCONSOLIDATION,14.27,0.37,3.0,678,No
10007,43.0,female,Associate,33461.0,21,RENT,13750.0,PERSONAL,15.31,0.41,15.0,676,No
10008,29.0,male,Bachelor,37241.0,10,RENT,9000.0,HOMEIMPROVEMENT,6.91,0.24,8.0,618,No
10009,23.0,male,High School,29456.0,2,RENT,12250.0,EDUCATION,13.16,0.42,4.0,645,No
10010,33.0,female,Master,43350.0,14,RENT,6000.0,VENTURE,13.49,0.14,5.0,730,No
10011,22.0,male,Associate,47572.0,0,RENT,2000.0,DEBTCONSOLIDATION,14.84,0.04,2.0,602,No
10012,34.0,male,High School,48936.0,13,RENT,15000.0,MEDICAL,10.83,0.31,6.0,712,No
10013,22.0,male,Associate,47808.0,0,RENT,9600.0,PERSONAL,16.77,0.2,2.0,554,No
10014,29.0,female,Master,46801.0,5,RENT,15526.0,EDUCATION,12.43,0.33,6.0,697,No
10015,25.0,female,High School,60597.0,3,MORTGAGE,12800.0,PERSONAL,7.49,0.21,4.0,672,No
10016,37.0,male,Bachelor,23963.0,9,RENT,7000.0,HOMEIMPROVEMENT,8.62,0.29,9.0,636,No
10017,22.0,male,Associate,49128.0,0,RENT,19000.0,EDUCATION,12.18,0.39,2.0,544,No
10018,23.0,male,Bachelor,40469.0,4,RENT,4000.0,MEDICAL,11.71,0.1,4.0,624,No
10019,25.0,female,Associate,52482.0,0,RENT,15000.0,MEDICAL,15.57,0.29,3.0,621,No
10020,22.0,male,Associate,41086.0,0,RENT,13250.0,MEDICAL,11.01,0.32,3.0,553,No
10021,25.0,male,High School,29614.0,2,RENT,10720.0,HOMEIMPROVEMENT,12.93,0.36,2.0,591,No
10022,24.0,male,Associate,51573.0,3,RENT,2000.0,PERSONAL,12.69,0.04,4.0,611,No
10023,32.0,male,High School,54082.0,5,MORTGAGE,15000.0,EDUCATION,8.9,0.28,5.0,620,No
10024,35.0,female,Master,65594.0,12,RENT,20500.0,PERSONAL,14.61,0.31,5.0,628,No
10025,27.0,female,Associate,88287.0,1,MORTGAGE,16000.0,HOMEIMPROVEMENT,16.61,0.18,5.0,631,No
10026,23.0,male,Bachelor,45202.0,1,MORTGAGE,4000.0,DEBTCONSOLIDATION,7.66,0.09,2.0,539,No
10027,25.0,male,High School,38317.0,1,RENT,9763.0,VENTURE,15.91,0.25,3.0,583,No
10028,28.0,female,Doctorate,90328.0,4,MORTGAGE,20000.0,HOMEIMPROVEMENT,11.01,0.22,8.0,708,No
10029,31.0,male,Master,37325.0,10,RENT,6600.0,EDUCATION,16.49,0.18,8.0,707,No
10030,41.0,male,Bachelor,35777.0,18,RENT,9600.0,MEDICAL,13.49,0.27,16.0,634,No
10031,30.0,male,Associate,65715.0,3,RENT,16200.0,DEBTCONSOLIDATION,15.57,0.25,10.0,528,No
10032,26.0,female,Associate,81238.0,3,RENT,25000.0,PERSONAL,15.21,0.31,2.0,531,No
10033,29.0,female,Bachelor,40292.0,7,RENT,17177.0,MEDICAL,14.47,0.43,4.0,701,No
10034,22.0,female,Bachelor,23745.0,0,RENT,6000.0,MEDICAL,14.74,0.25,3.0,683,No
10035,29.0,female,Bachelor,19030.0,3,RENT,2720.0,EDUCATION,7.53,0.14,5.0,638,No
10036,29.0,male,High School,75214.0,8,RENT,15000.0,MEDICAL,15.95,0.2,8.0,677,No
10037,27.0,female,High School,56290.0,3,MORTGAGE,9162.0,MEDICAL,15.99,0.16,7.0,610,No
10038,29.0,female,Associate,41702.0,6,RENT,4000.0,EDUCATION,13.47,0.1,7.0,634,No
10039,25.0,male,High School,106548.0,2,RENT,10000.0,EDUCATION,17.88,0.09,4.0,640,No
10040,27.0,male,Bachelor,20351.0,5,RENT,6155.0,MEDICAL,8.86,0.3,4.0,664,No
10041,28.0,female,High School,72179.0,6,MORTGAGE,7879.0,DEBTCONSOLIDATION,11.0,0.11,10.0,573,No
10042,38.0,female,Bachelor,28294.0,14,RENT,10000.0,EDUCATION,13.48,0.35,16.0,691,No
10043,25.0,male,High School,69087.0,6,RENT,4442.0,MEDICAL,10.39,0.06,4.0,643,No
10044,23.0,female,High School,86811.0,0,RENT,30000.0,DEBTCONSOLIDATION,11.01,0.35,4.0,602,No
10045,25.0,female,Associate,75526.0,7,RENT,25000.0,EDUCATION,12.73,0.33,4.0,603,No
10046,50.0,female,Associate,35408.0,26,RENT,1500.0,PERSONAL,10.39,0.04,15.0,704,No
10047,40.0,female,High School,26927.0,16,RENT,3000.0,HOMEIMPROVEMENT,14.09,0.11,13.0,508,No
10048,27.0,male,Associate,87380.0,3,RENT,20000.0,HOMEIMPROVEMENT,13.22,0.23,9.0,598,No
10049,27.0,male,Master,115702.0,0,RENT,25000.0,VENTURE,16.89,0.22,10.0,689,No
10050,25.0,male,Master,27892.0,4,RENT,7200.0,VENTURE,5.79,0.26,2.0,656,No
10051,24.0,male,Master,69365.0,1,RENT,4452.0,DEBTCONSOLIDATION,10.46,0.06,3.0,684,No
10052,27.0,male,High School,139977.0,6,MORTGAGE,3500.0,EDUCATION,12.53,0.03,10.0,554,No
10053,52.0,female,High School,60964.0,29,RENT,18000.0,MEDICAL,14.59,0.3,25.0,623,No
10054,25.0,male,Bachelor,38441.0,2,RENT,4645.0,MEDICAL,11.88,0.12,3.0,658,No
10055,32.0,male,Bachelor,38219.0,6,RENT,7418.0,HOMEIMPROVEMENT,16.52,0.19,6.0,580,No
10056,22.0,female,High School,24940.0,0,RENT,10000.0,EDUCATION,7.49,0.4,4.0,439,No
10057,28.0,female,Bachelor,24970.0,10,RENT,4000.0,VENTURE,13.11,0.16,5.0,632,No
10058,41.0,male,Associate,33032.0,18,MORTGAGE,6000.0,DEBTCONSOLIDATION,12.21,0.18,16.0,507,No
10059,24.0,female,Bachelor,13148.0,1,RENT,2000.0,DEBTCONSOLIDATION,10.25,0.15,2.0,623,No
10060,30.0,female,Doctorate,23759.0,11,RENT,4665.0,PERSONAL,14.99,0.2,7.0,671,No
10061,23.0,male,Bachelor,78597.0,1,RENT,20000.0,VENTURE,11.49,0.25,3.0,596,No
10062,35.0,female,Bachelor,71862.0,12,MORTGAGE,12000.0,MEDICAL,15.7,0.17,9.0,718,No
10063,22.0,female,Bachelor,52596.0,0,RENT,24000.0,DEBTCONSOLIDATION,13.85,0.46,3.0,693,No
10064,31.0,female,High School,12922.0,10,RENT,2650.0,DEBTCONSOLIDATION,7.4,0.21,9.0,584,No
10065,26.0,male,Bachelor,65534.0,5,RENT,13200.0,HOMEIMPROVEMENT,14.91,0.2,2.0,580,No
10066,26.0,male,Bachelor,35409.0,8,RENT,1000.0,EDUCATION,11.28,0.03,3.0,685,No
10067,23.0,male,Associate,48327.0,3,MORTGAGE,3250.0,PERSONAL,11.01,0.07,4.0,613,No
10068,23.0,male,High School,32809.0,3,RENT,4000.0,EDUCATION,14.17,0.12,2.0,642,No
10069,24.0,female,High School,71595.0,3,RENT,12000.0,MEDICAL,16.08,0.17,3.0,574,No
10070,26.0,male,Bachelor,44045.0,0,RENT,11200.0,MEDICAL,11.01,0.25,3.0,577,No
10071,23.0,female,Associate,82699.0,2,RENT,14400.0,PERSONAL,17.99,0.17,3.0,696,No
10072,28.0,female,High School,80302.0,6,RENT,7500.0,VENTURE,11.28,0.09,7.0,667,No
10073,24.0,female,Associate,27257.0,2,RENT,4000.0,PERSONAL,11.36,0.15,3.0,671,No
10074,32.0,female,Bachelor,34217.0,8,RENT,3000.0,MEDICAL,11.12,0.09,8.0,633,No
10075,24.0,female,Master,53603.0,0,RENT,18000.0,VENTURE,12.18,0.34,2.0,660,No
10076,27.0,female,Associate,140192.0,6,MORTGAGE,25000.0,HOMEIMPROVEMENT,13.36,0.18,7.0,647,No
10077,28.0,male,Bachelor,46508.0,8,RENT,15145.0,MEDICAL,12.64,0.33,9.0,643,No
10078,24.0,male,Bachelor,35542.0,0,RENT,6000.0,VENTURE,15.62,0.17,3.0,672,No
10079,23.0,male,Bachelor,36837.0,3,RENT,3500.0,MEDICAL,11.49,0.1,2.0,594,No
10080,29.0,female,Associate,46511.0,8,RENT,15500.0,PERSONAL,12.41,0.33,6.0,647,No
10081,22.0,female,Master,42734.0,0,RENT,15000.0,VENTURE,14.27,0.35,3.0,692,No
10082,34.0,male,Bachelor,41876.0,14,RENT,19594.0,DEBTCONSOLIDATION,12.03,0.47,8.0,707,No
10083,42.0,male,Associate,72876.0,19,RENT,15000.0,PERSONAL,11.01,0.21,15.0,704,No
10084,25.0,male,Associate,59777.0,1,RENT,9600.0,EDUCATION,7.51,0.16,2.0,584,No
10085,27.0,male,Bachelor,59708.0,5,RENT,4694.0,DEBTCONSOLIDATION,14.72,0.08,5.0,658,No
10086,32.0,female,Bachelor,44654.0,10,RENT,5000.0,HOMEIMPROVEMENT,6.91,0.11,5.0,653,No
10087,31.0,male,Associate,54869.0,9,MORTGAGE,5000.0,DEBTCONSOLIDATION,10.95,0.09,10.0,637,No
10088,26.0,male,Bachelor,75656.0,7,RENT,19000.0,MEDICAL,7.49,0.25,2.0,621,No
10089,37.0,female,High School,97006.0,15,RENT,25000.0,MEDICAL,13.11,0.26,16.0,700,No
10090,35.0,male,Bachelor,58614.0,14,RENT,17000.0,MEDICAL,7.88,0.29,6.0,575,No
10091,29.0,male,Associate,56162.0,10,RENT,22750.0,DEBTCONSOLIDATION,14.46,0.41,9.0,684,No
10092,34.0,female,Master,22822.0,13,RENT,1500.0,DEBTCONSOLIDATION,11.48,0.07,8.0,681,No
10093,37.0,male,High School,35964.0,16,RENT,7200.0,PERSONAL,19.03,0.2,14.0,628,No
10094,27.0,female,High School,40590.0,5,RENT,10625.0,MEDICAL,6.62,0.26,5.0,553,No
10095,23.0,male,Bachelor,22957.0,1,MORTGAGE,2500.0,MEDICAL,15.95,0.11,2.0,594,No
10096,31.0,male,Master,12846.0,9,RENT,3250.0,EDUCATION,7.88,0.25,10.0,678,No
10097,23.0,female,Associate,47735.0,0,RENT,5502.0,HOMEIMPROVEMENT,6.03,0.12,5.0,654,No
10098,31.0,female,Master,77813.0,12,MORTGAGE,25000.0,DEBTCONSOLIDATION,10.62,0.32,5.0,703,No
10099,34.0,male,Master,142720.0,11,MORTGAGE,25000.0,EDUCATION,11.78,0.18,7.0,623,No
10100,32.0,male,Bachelor,36952.0,10,RENT,6000.0,VENTURE,12.61,0.16,5.0,630,No
10101,33.0,male,High School,24161.0,6,RENT,3250.0,DEBTCONSOLIDATION,16.32,0.13,7.0,608,No
10102,22.0,male,Bachelor,49646.0,0,RENT,6000.0,EDUCATION,11.36,0.12,4.0,674,No
10103,25.0,male,High School,56451.0,0,RENT,20000.0,DEBTCONSOLIDATION,11.78,0.35,2.0,646,No
10104,24.0,male,High School,30704.0,3,RENT,8500.0,VENTURE,11.71,0.28,3.0,648,No
10105,25.0,female,Bachelor,35937.0,1,RENT,10000.0,VENTURE,7.49,0.28,2.0,608,No
10106,22.0,female,Bachelor,35575.0,0,RENT,6091.0,HOMEIMPROVEMENT,12.15,0.17,4.0,622,No
10107,23.0,male,Associate,13611.0,0,RENT,2800.0,DEBTCONSOLIDATION,9.99,0.21,4.0,563,No
10108,28.0,male,Associate,29696.0,8,RENT,16750.0,MEDICAL,14.96,0.56,10.0,677,No
10109,21.0,female,High School,33172.0,0,MORTGAGE,6000.0,MEDICAL,14.46,0.18,4.0,443,No
10110,29.0,female,Master,65768.0,8,RENT,13575.0,HOMEIMPROVEMENT,11.71,0.21,10.0,565,No
10111,25.0,male,Associate,89915.0,3,MORTGAGE,18000.0,EDUCATION,7.9,0.2,2.0,628,No
10112,21.0,female,High School,29451.0,0,RENT,1000.0,MEDICAL,10.99,0.03,2.0,546,No
10113,25.0,female,Associate,62348.0,2,RENT,20027.0,EDUCATION,10.87,0.32,4.0,625,No
10114,33.0,female,Bachelor,29793.0,9,RENT,10000.0,MEDICAL,8.9,0.34,10.0,664,No
10115,23.0,male,High School,41807.0,1,RENT,12000.0,DEBTCONSOLIDATION,12.84,0.29,4.0,612,No
10116,23.0,male,Associate,76210.0,3,RENT,16000.0,MEDICAL,14.81,0.21,4.0,661,No
10117,26.0,male,Associate,28101.0,3,RENT,2500.0,PERSONAL,8.45,0.09,4.0,670,No
10118,23.0,male,Master,63351.0,1,RENT,17000.0,DEBTCONSOLIDATION,11.58,0.27,4.0,686,No
10119,33.0,male,Associate,70072.0,12,RENT,21000.0,HOMEIMPROVEMENT,16.29,0.3,5.0,660,No
10120,32.0,male,Bachelor,110497.0,7,MORTGAGE,5000.0,DEBTCONSOLIDATION,17.2,0.05,9.0,605,No
10121,23.0,female,Associate,57054.0,1,RENT,6800.0,EDUCATION,10.65,0.12,4.0,678,No
10122,29.0,female,Bachelor,38314.0,7,MORTGAGE,3000.0,DEBTCONSOLIDATION,16.82,0.08,5.0,571,No
10123,25.0,female,Associate,85845.0,1,RENT,10000.0,MEDICAL,16.77,0.12,3.0,629,No
10124,31.0,female,Bachelor,143167.0,6,MORTGAGE,32857.0,DEBTCONSOLIDATION,17.82,0.23,7.0,677,No
10125,22.0,female,Associate,48705.0,0,MORTGAGE,4650.0,DEBTCONSOLIDATION,10.28,0.1,4.0,592,No
10126,30.0,male,Associate,130540.0,4,RENT,8000.0,PERSONAL,14.96,0.06,7.0,674,No
10127,30.0,female,Bachelor,39085.0,5,RENT,13275.0,EDUCATION,11.01,0.34,5.0,672,No
10128,33.0,male,Master,30996.0,10,RENT,1600.0,MEDICAL,16.69,0.05,6.0,595,No
10129,22.0,male,Master,23780.0,0,RENT,4400.0,PERSONAL,11.49,0.19,2.0,647,No
10130,26.0,male,Associate,41848.0,1,RENT,4200.0,PERSONAL,16.82,0.1,3.0,440,No
10131,36.0,male,Associate,30022.0,15,RENT,9925.0,MEDICAL,13.06,0.33,12.0,697,No
10132,27.0,male,Associate,62913.0,6,RENT,10400.0,PERSONAL,18.25,0.17,6.0,629,No
10133,24.0,female,Bachelor,42579.0,1,RENT,19000.0,DEBTCONSOLIDATION,11.36,0.45,2.0,677,No
10134,30.0,male,High School,60627.0,5,RENT,20000.0,VENTURE,13.49,0.33,10.0,628,No
10135,33.0,female,Master,94545.0,8,RENT,10000.0,HOMEIMPROVEMENT,13.06,0.11,9.0,692,No
10136,28.0,male,High School,108102.0,3,RENT,20000.0,MEDICAL,11.01,0.19,8.0,540,No
10137,24.0,male,High School,36965.0,0,RENT,10000.0,MEDICAL,14.61,0.27,3.0,607,No
10138,35.0,male,Bachelor,75876.0,15,MORTGAGE,9600.0,MEDICAL,14.61,0.13,6.0,692,No
10139,22.0,male,Bachelor,94568.0,0,MORTGAGE,25000.0,HOMEIMPROVEMENT,16.77,0.26,2.0,674,No
10140,22.0,male,High School,38442.0,0,RENT,5550.0,PERSONAL,11.36,0.14,3.0,590,No
10141,23.0,female,Master,94363.0,0,RENT,25000.0,VENTURE,16.32,0.26,3.0,576,No
10142,36.0,male,Associate,18005.0,16,RENT,5500.0,EDUCATION,17.56,0.31,11.0,677,No
10143,31.0,male,Master,36948.0,8,RENT,6600.0,VENTURE,16.49,0.18,6.0,643,No
10144,27.0,female,High School,50327.0,4,RENT,11000.0,DEBTCONSOLIDATION,15.33,0.22,7.0,628,No
10145,30.0,male,Bachelor,94997.0,7,MORTGAGE,25000.0,PERSONAL,7.51,0.26,7.0,592,No
10146,25.0,male,High School,130905.0,1,RENT,8000.0,DEBTCONSOLIDATION,16.77,0.06,3.0,666,No
10147,28.0,female,Associate,22398.0,4,OWN,6350.0,MEDICAL,13.57,0.28,5.0,563,No
10148,25.0,female,Bachelor,36019.0,4,RENT,2500.0,MEDICAL,12.84,0.07,4.0,711,No
10149,21.0,male,High School,21363.0,2,MORTGAGE,6000.0,VENTURE,10.39,0.28,4.0,671,No
10150,36.0,female,Master,53727.0,12,RENT,8000.0,DEBTCONSOLIDATION,17.49,0.15,15.0,677,No
10151,38.0,male,Associate,46094.0,14,OTHER,12000.0,EDUCATION,13.47,0.26,16.0,618,No
10152,25.0,female,Bachelor,106490.0,0,RENT,10000.0,VENTURE,14.81,0.09,3.0,579,No
10153,26.0,male,High School,50982.0,3,RENT,10000.0,DEBTCONSOLIDATION,13.14,0.2,4.0,682,No
10154,22.0,male,High School,54438.0,0,RENT,4000.0,HOMEIMPROVEMENT,5.99,0.07,4.0,661,No
10155,31.0,female,Bachelor,65994.0,11,RENT,12000.0,DEBTCONSOLIDATION,15.02,0.18,8.0,612,No
10156,30.0,male,Master,40580.0,10,RENT,8000.0,DEBTCONSOLIDATION,14.59,0.2,8.0,559,No
10157,24.0,female,Associate,62261.0,2,RENT,5000.0,DEBTCONSOLIDATION,14.74,0.08,2.0,578,No
10158,25.0,male,Master,28752.0,0,RENT,8000.0,EDUCATION,13.54,0.28,3.0,676,No
10159,24.0,male,High School,45798.0,0,RENT,14716.0,EDUCATION,12.3,0.32,4.0,523,No
10160,24.0,male,Bachelor,26000.0,3,RENT,5000.0,PERSONAL,11.71,0.19,2.0,656,No
10161,25.0,male,Bachelor,66906.0,3,RENT,20000.0,DEBTCONSOLIDATION,6.91,0.3,3.0,666,No
10162,27.0,female,High School,65839.0,4,RENT,2000.0,HOMEIMPROVEMENT,15.57,0.03,7.0,664,No
10163,24.0,male,High School,118432.0,0,RENT,15000.0,DEBTCONSOLIDATION,14.93,0.13,2.0,543,No
10164,32.0,male,Associate,49948.0,9,RENT,6400.0,MEDICAL,15.65,0.13,6.0,644,No
10165,24.0,male,Bachelor,55083.0,2,MORTGAGE,10625.0,VENTURE,14.27,0.19,2.0,588,No
10166,25.0,male,Associate,90174.0,2,RENT,7500.0,DEBTCONSOLIDATION,12.61,0.08,4.0,615,No
10167,23.0,male,Associate,65738.0,0,RENT,20000.0,VENTURE,11.83,0.3,4.0,668,No
10168,60.0,female,Associate,35675.0,35,RENT,2500.0,HOMEIMPROVEMENT,15.33,0.07,27.0,650,No
10169,28.0,male,Associate,112670.0,4,RENT,19969.0,PERSONAL,14.5,0.18,8.0,621,No
10170,27.0,male,High School,39487.0,2,RENT,14125.0,MEDICAL,12.68,0.36,10.0,671,No
10171,38.0,male,High School,71350.0,16,RENT,21000.0,EDUCATION,12.73,0.29,16.0,681,No
10172,21.0,female,Associate,40405.0,0,RENT,2000.0,HOMEIMPROVEMENT,13.73,0.05,4.0,674,No
10173,30.0,male,Bachelor,51524.0,7,RENT,14917.0,PERSONAL,13.17,0.29,9.0,515,No
10174,23.0,male,Bachelor,16904.0,0,RENT,2800.0,HOMEIMPROVEMENT,15.21,0.17,2.0,632,No
10175,38.0,male,Associate,42229.0,13,RENT,9500.0,MEDICAL,14.46,0.22,15.0,663,No
10176,35.0,female,Bachelor,39251.0,11,MORTGAGE,10750.0,DEBTCONSOLIDATION,14.96,0.27,5.0,716,No
10177,27.0,male,Bachelor,56578.0,3,MORTGAGE,4000.0,PERSONAL,12.53,0.07,9.0,625,No
10178,27.0,male,Associate,38493.0,5,RENT,6000.0,PERSONAL,6.62,0.16,10.0,567,No
10179,25.0,male,Bachelor,50008.0,4,OWN,7000.0,HOMEIMPROVEMENT,19.03,0.14,4.0,550,No
10180,25.0,male,Bachelor,43980.0,3,RENT,12500.0,VENTURE,11.72,0.28,4.0,614,No
10181,24.0,female,Associate,64757.0,0,RENT,19600.0,MEDICAL,16.07,0.3,3.0,680,No
10182,32.0,male,Bachelor,41706.0,11,RENT,7500.0,EDUCATION,10.01,0.18,5.0,673,No
10183,25.0,female,Bachelor,83753.0,0,RENT,8500.0,HOMEIMPROVEMENT,6.92,0.1,4.0,644,No
10184,32.0,male,Bachelor,31020.0,12,RENT,11765.0,PERSONAL,12.07,0.38,10.0,704,No
10185,24.0,male,High School,48815.0,4,RENT,5000.0,VENTURE,14.11,0.1,3.0,579,No
10186,25.0,female,High School,304752.0,4,MORTGAGE,25000.0,HOMEIMPROVEMENT,17.26,0.08,4.0,583,No
10187,27.0,female,Associate,229624.0,1,MORTGAGE,13687.0,DEBTCONSOLIDATION,17.21,0.06,8.0,657,No
10188,65.0,male,High School,160380.0,42,MORTGAGE,18000.0,DEBTCONSOLIDATION,11.01,0.11,25.0,675,No
10189,24.0,female,Master,65950.0,3,RENT,5000.0,EDUCATION,16.0,0.08,4.0,640,No
10190,29.0,male,Bachelor,87440.0,10,MORTGAGE,12000.0,DEBTCONSOLIDATION,15.62,0.14,9.0,656,No
10191,22.0,female,Bachelor,19229.0,0,RENT,4000.0,EDUCATION,10.08,0.21,2.0,631,No
10192,22.0,male,Bachelor,10847.0,0,RENT,2100.0,MEDICAL,7.51,0.19,2.0,647,No
10193,24.0,female,Associate,67265.0,2,RENT,20000.0,HOMEIMPROVEMENT,6.91,0.3,2.0,525,No
10194,28.0,male,High School,118971.0,5,RENT,20171.0,PERSONAL,15.22,0.17,6.0,609,No
10195,37.0,female,Bachelor,32594.0,16,RENT,10000.0,MEDICAL,19.03,0.31,12.0,488,No
10196,33.0,male,Bachelor,26736.0,10,RENT,10000.0,DEBTCONSOLIDATION,12.53,0.37,8.0,692,No
10197,26.0,male,Associate,18153.0,5,RENT,3000.0,VENTURE,11.01,0.17,2.0,696,No
10198,21.0,male,Associate,58454.0,0,MORTGAGE,3500.0,EDUCATION,10.25,0.06,3.0,618,No
10199,32.0,female,High School,10807.0,10,RENT,1533.0,EDUCATION,14.13,0.14,5.0,698,No
10200,25.0,female,Master,69219.0,2,MORTGAGE,6461.0,VENTURE,12.88,0.09,5.0,686,No
10201,21.0,female,Master,25392.0,0,RENT,5000.0,EDUCATION,11.01,0.2,2.0,696,No
10202,38.0,male,Associate,77957.0,14,RENT,23610.0,HOMEIMPROVEMENT,13.48,0.3,12.0,707,No
10203,23.0,female,Associate,35653.0,1,RENT,8000.0,VENTURE,18.3,0.22,2.0,602,No
10204,23.0,male,Bachelor,77523.0,0,RENT,5000.0,DEBTCONSOLIDATION,15.99,0.06,2.0,636,No
10205,22.0,female,High School,14506.0,0,RENT,3800.0,HOMEIMPROVEMENT,8.88,0.26,4.0,672,No
10206,24.0,male,Associate,52210.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,16.89,0.19,2.0,634,No
10207,23.0,female,Bachelor,40465.0,1,RENT,7800.0,PERSONAL,10.95,0.19,2.0,647,No
10208,24.0,female,Master,42990.0,3,RENT,5000.0,MEDICAL,11.07,0.12,3.0,658,No
10209,22.0,male,Master,38536.0,0,RENT,10000.0,DEBTCONSOLIDATION,12.73,0.26,2.0,653,No
10210,23.0,female,High School,20263.0,0,RENT,3000.0,DEBTCONSOLIDATION,16.29,0.15,2.0,633,No
10211,22.0,male,Bachelor,22564.0,1,OWN,4000.0,MEDICAL,11.01,0.18,2.0,684,No
10212,23.0,female,Bachelor,35829.0,4,RENT,7750.0,MEDICAL,14.59,0.22,3.0,596,No
10213,36.0,male,Bachelor,59381.0,12,RENT,7000.0,HOMEIMPROVEMENT,10.74,0.12,16.0,620,No
10214,28.0,female,High School,130842.0,4,RENT,25000.0,EDUCATION,14.61,0.19,6.0,626,No
10215,23.0,female,High School,62060.0,0,RENT,12000.0,DEBTCONSOLIDATION,15.21,0.19,4.0,660,No
10216,23.0,male,Master,73082.0,0,RENT,13000.0,MEDICAL,7.66,0.18,4.0,613,No
10217,21.0,female,Associate,36779.0,0,RENT,9200.0,DEBTCONSOLIDATION,6.62,0.25,3.0,564,No
10218,36.0,male,Associate,59782.0,12,RENT,8000.0,EDUCATION,15.6,0.13,14.0,635,No
10219,26.0,female,Associate,71424.0,2,RENT,20000.0,EDUCATION,11.01,0.28,2.0,681,No
10220,22.0,female,Associate,41719.0,0,RENT,10000.0,MEDICAL,8.32,0.24,2.0,531,No
10221,23.0,female,Bachelor,22871.0,0,RENT,9000.0,VENTURE,11.34,0.39,3.0,642,No
10222,26.0,female,Bachelor,30722.0,5,RENT,6064.0,MEDICAL,16.12,0.2,3.0,654,No
10223,23.0,female,Associate,77880.0,3,RENT,10098.0,VENTURE,11.58,0.13,4.0,659,No
10224,22.0,male,Bachelor,15432.0,3,OWN,4750.0,DEBTCONSOLIDATION,7.14,0.31,2.0,601,No
10225,25.0,female,Bachelor,51103.0,4,RENT,18000.0,VENTURE,6.17,0.35,2.0,642,No
10226,24.0,female,Associate,46628.0,2,RENT,19774.0,MEDICAL,8.17,0.42,4.0,572,No
10227,25.0,male,Associate,24070.0,2,RENT,8000.0,HOMEIMPROVEMENT,12.99,0.33,4.0,691,No
10228,36.0,female,Master,29634.0,14,RENT,9925.0,MEDICAL,13.06,0.33,13.0,711,No
10229,42.0,male,High School,53885.0,21,RENT,8400.0,EDUCATION,13.57,0.16,13.0,628,No
10230,27.0,female,High School,57077.0,4,RENT,11711.0,EDUCATION,13.42,0.21,6.0,682,No
10231,23.0,female,Bachelor,43065.0,0,RENT,13475.0,DEBTCONSOLIDATION,10.65,0.31,3.0,671,No
10232,24.0,male,High School,59736.0,1,MORTGAGE,15000.0,MEDICAL,16.5,0.25,4.0,609,No
10233,32.0,male,Master,68159.0,11,RENT,9000.0,MEDICAL,15.05,0.13,6.0,675,No
10234,26.0,female,Associate,67555.0,3,MORTGAGE,16734.0,MEDICAL,10.5,0.25,4.0,640,No
10235,28.0,male,Bachelor,34005.0,7,RENT,2091.0,DEBTCONSOLIDATION,14.33,0.06,7.0,642,No
10236,27.0,male,Bachelor,47763.0,4,RENT,7000.0,PERSONAL,13.46,0.15,7.0,610,No
10237,26.0,male,Associate,65984.0,4,MORTGAGE,5000.0,MEDICAL,15.62,0.08,4.0,633,No
10238,23.0,male,Associate,94644.0,1,RENT,24000.0,PERSONAL,13.92,0.25,3.0,613,No
10239,35.0,male,Bachelor,47263.0,12,RENT,2575.0,EDUCATION,15.96,0.05,7.0,635,No
10240,27.0,female,Associate,29567.0,0,RENT,10000.0,MEDICAL,7.68,0.34,9.0,595,No
10241,33.0,male,High School,59574.0,5,RENT,3000.0,DEBTCONSOLIDATION,15.95,0.05,7.0,639,No
10242,25.0,female,Master,32160.0,1,RENT,12000.0,MEDICAL,11.99,0.37,3.0,647,No
10243,24.0,male,Bachelor,26765.0,0,RENT,10000.0,MEDICAL,9.91,0.37,3.0,628,No
10244,26.0,female,High School,81795.0,4,MORTGAGE,15000.0,MEDICAL,14.11,0.18,4.0,639,No
10245,29.0,female,Bachelor,41540.0,5,RENT,8000.0,DEBTCONSOLIDATION,16.77,0.19,10.0,671,No
10246,21.0,male,Bachelor,53704.0,0,RENT,8500.0,DEBTCONSOLIDATION,11.49,0.16,2.0,598,No
10247,23.0,female,Associate,18809.0,3,RENT,5175.0,DEBTCONSOLIDATION,12.18,0.28,2.0,593,No
10248,25.0,female,Bachelor,44244.0,2,RENT,15239.0,VENTURE,16.04,0.34,3.0,667,No
10249,23.0,female,High School,115099.0,3,MORTGAGE,19800.0,EDUCATION,13.22,0.17,4.0,659,No
10250,31.0,female,High School,100940.0,8,MORTGAGE,10000.0,MEDICAL,11.01,0.1,5.0,662,No
10251,24.0,male,High School,34690.0,0,RENT,9500.0,MEDICAL,6.23,0.27,3.0,565,No
10252,36.0,female,High School,113714.0,10,MORTGAGE,24780.0,VENTURE,13.76,0.22,14.0,686,No
10253,21.0,male,High School,35775.0,0,RENT,7000.0,MEDICAL,12.61,0.2,2.0,583,No
